0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;27.3339,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,1;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;74.1758,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1
